id,host_is_superhost,zipcode,property_type,room_type,accommodates,bathrooms,bedrooms,beds,weekly_price,monthly_price,cleaning_fee,guests_included,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
7201336,f,98115,House,Private room,1,1,1,1,,,,1,87,9,9,9,9,9,9
4180905,t,98109,Apartment,Entire home/apt,3,1,1,1,,,$35.00 ,2,97,10,10,10,10,10,10
6603061,f,98119,Apartment,Private room,4,1,1,1,$595.00 ,"$2,350.00 ",$35.00 ,2,92,9,10,9,10,10,9
8606766,f,98109,Townhouse,Private room,2,1,1,1,$650.00 ,,$45.00 ,2,,,,,,,
5163047,f,98109,Apartment,Private room,2,1,1,1,$700.00 ,,$15.00 ,1,92,10,9,10,10,10,10
8578023,f,98109,Condominium,Entire home/apt,2,1,1,1,,,,1,93,10,10,10,10,10,10
9939038,f,98109,Condominium,Entire home/apt,4,1,1,2,,,$50.00 ,2,,,,,,,
9061048,f,98119,Apartment,Entire home/apt,2,1,0,1,,,,1,80,10,10,10,10,10,10
7603457,f,98119,Apartment,Entire home/apt,4,1,1,1,,,,1,98,10,10,10,10,10,9
5639238,f,98109,Apartment,Entire home/apt,2,1,1,1,,,,1,40,9,3,9,9,10,5
5362889,t,98109,Apartment,Entire home/apt,4,2,2,2,"$1,800.00 ","$6,400.00 ",$35.00 ,3,96,10,9,10,10,10,10
7203408,t,98119,Apartment,Entire home/apt,4,1,1,1,$750.00 ,,,2,96,10,10,10,10,10,10
7885859,f,98119,Apartment,Entire home/apt,4,2,2,2,,,,1,,,,,,,
10141859,f,98109,Apartment,Entire home/apt,1,1,1,1,,,,1,,,,,,,
7762347,f,98109,Apartment,Entire home/apt,2,1,0,1,,,,1,,,,,,,
544433,t,98109,Apartment,Entire home/apt,2,1,1,1,,,$45.00 ,2,97,10,10,10,10,10,10
9410128,f,98109,Apartment,Entire home/apt,2,1,0,1,,,,1,,,,,,,
6276224,f,98109,Apartment,Entire home/apt,2,1,1,1,$850.00 ,,$60.00 ,2,100,10,10,10,10,10,10
5252515,f,98119,Apartment,Entire home/apt,5,2,2,2,"$1,000.00 ",,$30.00 ,1,94,9,7,10,10,10,10
1622794,t,98119,Camper/RV,Entire home/apt,2,1,1,2,,,$25.00 ,2,98,10,10,10,10,10,9
9171373,f,98119,Apartment,Entire home/apt,4,1,1,2,,,,1,,,,,,,
8423118,f,98119,Apartment,Entire home/apt,2,1,1,1,$550.00 ,"$1,900.00 ",$17.00 ,0,100,9,10,10,10,10,10
6248083,t,98119,Townhouse,Entire home/apt,5,2.5,2,2,"$3,000.00 ",,$200.00 ,4,98,10,10,10,10,10,10
7932696,f,98109,Apartment,Entire home/apt,3,1,1,1,$750.00 ,"$3,000.00 ",,1,94,9,9,10,10,10,9
3215404,f,98109,Apartment,Entire home/apt,2,1,1,1,$600.00 ,,$20.00 ,2,91,10,9,10,10,9,9
9522082,f,98109,House,Entire home/apt,4,1,1,2,,,$95.00 ,2,100,10,10,10,10,10,10
3040278,f,98119,Apartment,Entire home/apt,4,1,2,2,"$1,300.00 ","$4,500.00 ",$35.00 ,4,97,10,9,10,10,10,10
9939740,f,98109,Condominium,Entire home/apt,4,1,0,2,,,$50.00 ,2,,,,,,,
1071843,t,98109,Apartment,Entire home/apt,4,1,1,2,,,$45.00 ,2,96,10,10,10,10,10,10
4973204,t,98109,House,Entire home/apt,5,1,2,2,,,$75.00 ,4,99,10,10,10,10,10,10
6584984,t,98119,Apartment,Entire home/apt,2,1,0,1,,"$1,525.00 ",$95.00 ,1,,,,,,,
9118240,f,98109,Apartment,Entire home/apt,2,1,1,1,,,,1,100,10,10,10,10,10,10
6971260,f,98119,Apartment,Entire home/apt,2,1,0,1,,"$2,200.00 ",$140.00 ,1,88,9,9,9,9,9,9
3738724,f,98109,Apartment,Entire home/apt,2,1,1,1,"$1,600.00 ",,$75.00 ,1,,,,,,,
945833,f,98109,House,Entire home/apt,5,2,3,3,"$1,700.00 ",,,1,100,10,9,10,10,10,10
5261239,f,98121,Apartment,Entire home/apt,2,1,0,1,$995.00 ,"$3,995.00 ",,2,81,9,7,10,9,10,8
4596493,f,98119,Apartment,Entire home/apt,4,2,2,2,,,$25.00 ,1,,,,,,,
4310055,f,98109,Apartment,Entire home/apt,2,1,1,1,$800.00 ,"$3,000.00 ",$50.00 ,1,,,,,,,
3720429,f,98119,Apartment,Entire home/apt,2,1,1,1,"$1,000.00 ",,$15.00 ,1,91,10,10,10,10,10,9
6956301,f,98109,Apartment,Entire home/apt,2,1,1,1,,,,1,100,10,10,10,10,10,9
6750430,f,98109,Apartment,Entire home/apt,3,1,1,2,,,$50.00 ,2,96,10,10,10,10,10,10
8373664,f,98109,Apartment,Entire home/apt,4,1,1,1,$839.00 ,"$2,961.00 ",$60.00 ,2,100,10,10,10,10,10,10
6783394,f,98119,Apartment,Entire home/apt,3,1.5,1,1,"$1,000.00 ","$3,000.00 ",$50.00 ,2,91,10,10,9,10,9,9
9332620,f,98109,Apartment,Entire home/apt,2,1,1,1,,,$50.00 ,1,,,,,,,
6727846,f,98109,Apartment,Entire home/apt,2,1,0,1,,,$30.00 ,1,100,9,10,10,10,10,9
1321090,t,98109,Apartment,Entire home/apt,4,1,1,2,,,$45.00 ,2,96,10,10,10,10,10,10
10170744,f,98119,Apartment,Entire home/apt,6,1,2,5,,,$120.00 ,2,,,,,,,
8503720,f,98109,Apartment,Private room,2,1,1,1,$450.00 ,"$1,450.00 ",,1,90,10,9,9,10,10,10
6780670,f,98119,Apartment,Entire home/apt,2,1,1,1,,,$50.00 ,1,93,10,9,10,10,9,9
9370738,f,98109,Apartment,Entire home/apt,2,1,1,1,,,$60.00 ,2,,,,,,,
1060467,f,98109,Apartment,Private room,2,1,1,1,$895.00 ,"$3,150.00 ",$15.00 ,1,91,9,10,9,9,9,9
9516743,f,98119,Townhouse,Entire home/apt,4,1.5,2,2,,,$100.00 ,1,,,,,,,
6240501,f,98109,Apartment,Private room,2,1,1,1,,,,1,89,10,9,10,10,9,9
8150145,f,98109,House,Entire home/apt,6,3,3,3,"$1,750.00 ",,$120.00 ,6,97,10,10,10,10,9,10
8967776,f,98109,Apartment,Entire home/apt,2,1,1,1,,,,1,93,10,10,10,10,10,10
10000273,f,98109,Apartment,Entire home/apt,5,2,1,2,,,$50.00 ,1,,,,,,,
9679301,f,98119,Apartment,Private room,2,1,1,1,,,$20.00 ,0,100,10,10,10,10,10,10
8690491,f,98119,Apartment,Entire home/apt,2,1,0,1,$540.00 ,,$15.00 ,1,98,10,10,10,10,10,10
7678064,f,98109,Townhouse,Entire home/apt,6,3.5,3,5,"$2,000.00 ",,$210.00 ,6,100,10,10,10,10,10,10
7798575,t,98109,Apartment,Shared room,1,1,1,1,,,,1,100,10,10,10,10,10,10
4988679,f,98119,Apartment,Entire home/apt,4,1,2,2,$980.00 ,"$3,450.00 ",$25.00 ,1,91,10,9,10,10,9,9
6093756,f,98109,Apartment,Entire home/apt,2,1,1,1,,,,1,100,10,10,10,10,10,10
7921289,f,98109,Apartment,Entire home/apt,2,1,1,1,,,$39.00 ,1,100,10,10,10,10,10,10
10108451,f,98109,Condominium,Entire home/apt,2,1,1,1,,,,1,,,,,,,
8117705,f,98109,Condominium,Entire home/apt,2,1,1,1,,,$30.00 ,1,100,10,10,10,10,10,10
4324917,t,98119,House,Private room,2,1,1,1,,,$25.00 ,1,97,10,10,10,10,10,10
5061566,f,98109,Apartment,Entire home/apt,2,1,0,1,"$1,299.00 ","$2,299.00 ",,1,93,10,9,10,10,10,10
8575663,f,98109,Townhouse,Private room,2,1,1,1,$800.00 ,,$45.00 ,2,,,,,,,
8518308,f,98109,Apartment,Entire home/apt,3,1,1,1,$577.00 ,,$20.00 ,1,100,10,10,10,10,10,10
3562617,f,98109,Apartment,Entire home/apt,2,1,2,2,,,$10.00 ,1,85,8,8,9,9,9,8
7109735,f,98119,House,Entire home/apt,4,2,2,2,,,$50.00 ,1,100,10,10,10,10,10,10
8501721,f,98119,House,Private room,1,1,1,1,$500.00 ,"$1,500.00 ",,1,100,10,10,10,10,10,10
5306727,f,98109,Apartment,Private room,2,1,1,1,$400.00 ,,,1,93,10,10,10,10,10,9
909102,f,98109,House,Private room,2,1,1,1,$645.00 ,"$2,350.00 ",$35.00 ,2,97,10,10,10,10,10,10
8608525,f,98109,Townhouse,Private room,2,1,1,1,$700.00 ,,$45.00 ,1,100,10,10,10,10,10,10
170273,t,98119,House,Private room,2,1,1,1,,,$25.00 ,2,99,10,10,10,10,10,10
7075913,f,98109,Apartment,Entire home/apt,2,1,1,1,,,,1,98,10,10,10,10,10,10
481220,t,98119,Apartment,Entire home/apt,4,1,1,3,,,$25.00 ,4,98,10,10,10,10,10,10
6961346,f,98119,Apartment,Entire home/apt,2,1,0,1,,,$5.00 ,1,90,10,9,10,10,10,10
9975073,f,98109,Condominium,Entire home/apt,2,1,1,1,,,$10.00 ,1,,,,,,,
6517594,f,98109,Loft,Entire home/apt,2,1.5,1,1,,,,1,100,10,10,10,10,10,10
10170577,f,98119,Apartment,Entire home/apt,4,1,1,3,,,$120.00 ,2,,,,,,,
7680670,f,98119,Apartment,Entire home/apt,2,1,0,1,,,,1,96,10,9,10,10,10,9
5946675,f,98119,Apartment,Entire home/apt,2,1,1,1,$875.00 ,,$75.00 ,1,100,10,10,10,10,10,10
7162664,t,98109,House,Entire home/apt,2,1,1,1,,,$75.00 ,2,100,10,10,10,10,10,10
6901218,f,98119,Apartment,Entire home/apt,3,1,1,1,$519.00 ,"$1,743.00 ",$30.00 ,2,100,9,10,10,10,10,10
4951430,f,98119,Apartment,Entire home/apt,4,1,1,2,$599.00 ,"$1,999.00 ",,2,94,10,9,10,10,10,10
7202016,f,98119,Apartment,Private room,2,1,1,1,,,$15.00 ,1,95,10,10,10,10,10,10
5538663,f,98109,Apartment,Entire home/apt,2,1,1,1,,,,1,93,10,8,9,10,10,10
363064,t,98109,Apartment,Entire home/apt,3,1,0,2,$580.00 ,"$1,900.00 ",$50.00 ,1,97,10,10,10,10,10,10
7809595,t,98109,Apartment,Private room,2,1,1,1,,,$6.00 ,2,98,10,10,10,10,10,9
9094836,f,98109,Apartment,Entire home/apt,2,1,1,1,"$1,000.00 ","$4,000.00 ",$40.00 ,1,100,10,10,10,10,10,10
3039438,f,98109,Apartment,Private room,2,1,1,1,$460.00 ,,$15.00 ,2,95,10,10,10,10,10,10
8847979,f,98109,Apartment,Entire home/apt,2,1,0,1,,,,0,97,10,10,10,10,10,10
4047399,f,98109,Apartment,Entire home/apt,2,1,1,1,,,$50.00 ,2,100,10,10,10,10,10,10
66611,f,98115,House,Private room,1,1,1,1,$325.00 ,$875.00 ,$35.00 ,1,88,9,8,10,9,9,9
7279669,f,98115,Apartment,Private room,1,1,1,1,$375.00 ,$650.00 ,$50.00 ,2,,,,,,,
9716348,f,98115,House,Private room,1,1,1,1,,,,1,,,,,,,
9887142,f,98115,House,Private room,4,1,1,2,,,,2,,,,,,,
7007118,f,98115,House,Entire home/apt,4,1,1,2,$450.00 ,"$1,500.00 ",,4,92,10,10,10,10,9,10
5325809,f,98115,Townhouse,Entire home/apt,5,1.5,2,3,$600.00 ,"$2,200.00 ",$50.00 ,2,95,10,9,10,10,9,9
6342327,f,98115,House,Entire home/apt,8,3,4,5,"$1,750.00 ","$4,999.00 ",$178.00 ,7,,,,,,,
555182,f,98115,House,Entire home/apt,6,1,3,4,"$1,300.00 ","$4,300.00 ",,6,88,9,10,9,10,9,9
6729818,f,98115,House,Entire home/apt,2,1,1,1,,,,1,,,,,,,
66540,f,98115,House,Private room,1,1,1,1,$325.00 ,$950.00 ,$25.00 ,1,95,9,9,10,10,9,10
8098383,f,98115,House,Entire home/apt,4,1,1,2,$475.00 ,,,1,97,10,10,10,10,10,10
5930473,f,98115,Loft,Entire home/apt,2,1,0,1,$575.00 ,"$2,000.00 ",$150.00 ,2,100,10,10,10,10,10,9
47491,f,98115,House,Private room,1,1,1,1,$350.00 ,$875.00 ,$35.00 ,1,94,9,9,10,10,9,9
447523,f,98115,House,Private room,2,1,1,1,$300.00 ,"$1,100.00 ",,1,93,9,9,10,9,9,9
3961077,f,98115,House,Private room,2,1,1,1,$300.00 ,"$1,100.00 ",,1,93,9,10,10,10,9,9
52525,f,98115,House,Private room,1,1,1,1,$350.00 ,$895.00 ,,1,92,9,9,10,10,10,10
6811792,f,98115,Apartment,Entire home/apt,5,2,2,2,$805.00 ,"$1,925.00 ",$75.00 ,1,100,10,10,10,10,9,10
7619727,f,98115,House,Entire home/apt,6,1,3,3,,,,5,100,10,10,10,10,10,10
270370,f,98117,House,Entire home/apt,6,2,3,3,$550.00 ,,$80.00 ,1,,,,,,,
7221204,f,98117,House,Private room,2,1,1,1,$500.00 ,,,1,95,9,10,10,10,9,10
6495424,f,98117,House,Private room,2,1.5,1,1,,,,2,100,10,10,10,10,10,10
2737038,f,98117,House,Entire home/apt,2,1,0,1,,,$35.00 ,1,96,9,10,10,10,10,10
9034515,f,98117,Other,Entire home/apt,2,1,0,1,,,$50.00 ,1,100,9,9,9,9,9,9
8147215,f,98117,House,Entire home/apt,5,1,2,2,"$1,000.00 ","$3,500.00 ",$89.00 ,5,90,10,8,10,10,10,10
6376952,t,98177,House,Entire home/apt,6,1.5,3,3,,,$175.00 ,4,100,10,9,10,10,10,10
10319529,f,98177,House,Entire home/apt,2,1,1,1,,,$25.00 ,2,,,,,,,
3613516,f,98117,House,Entire home/apt,4,1,2,2,,,$100.00 ,1,90,9,8,10,8,9,7
8780704,f,98117,Bungalow,Entire home/apt,2,1,1,1,,,,1,,,,,,,
9714078,f,98177,House,Entire home/apt,4,1,2,3,,,$25.00 ,4,100,10,10,10,10,10,10
1593991,f,98117,Boat,Private room,2,0.5,1,1,,,,1,98,10,10,10,10,10,9
6239108,f,98117,Apartment,Entire home/apt,3,1,1,2,$660.00 ,,$35.00 ,2,97,10,10,10,9,10,9
2303981,f,98177,House,Entire home/apt,8,1,3,3,$650.00 ,"$2,500.00 ",,1,100,9,10,10,10,9,10
5104077,f,98125,House,Entire home/apt,5,1,3,3,,,$160.00 ,1,87,8,9,9,9,7,9
7434103,f,98125,Bed & Breakfast,Private room,2,1,1,1,$575.00 ,"$2,200.00 ",,1,100,10,10,10,10,9,9
8233110,f,98125,Apartment,Entire home/apt,4,1,2,2,,,$155.00 ,1,,,,,,,
6438099,f,98125,House,Private room,2,1,1,1,$399.00 ,"$1,499.00 ",$25.00 ,1,,,,,,,
7650458,f,98125,Apartment,Entire home/apt,2,1,1,2,$400.00 ,"$1,200.00 ",$82.00 ,0,100,10,10,10,10,10,10
7219541,f,98125,House,Private room,1,1,1,1,$350.00 ,"$1,200.00 ",,2,80,8,8,8,8,8,8
4092037,f,98125,House,Entire home/apt,6,2.5,3,3,"$1,450.00 ",,$50.00 ,1,100,10,8,10,10,10,10
475361,t,98125,House,Entire home/apt,2,1,1,1,$595.00 ,,$35.00 ,2,95,10,10,10,10,9,10
6327662,f,98133,House,Entire home/apt,2,1,1,1,$500.00 ,"$1,500.00 ",$60.00 ,1,100,10,10,10,10,10,10
9679741,f,98133,House,Private room,2,1,1,1,,,,1,100,10,10,10,9,10,10
2630912,f,98133,House,Private room,4,1.5,1,2,"$1,020.00 ","$3,264.00 ",$65.00 ,4,100,10,10,10,10,10,10
6629657,f,98133,House,Private room,1,1,1,1,,,,0,91,10,8,10,10,9,9
1340668,f,98133,House,Private room,2,1,1,1,$270.00 ,$950.00 ,$10.00 ,1,89,9,8,10,9,8,9
8474584,f,98133,Apartment,Entire home/apt,4,1,1,1,$464.00 ,"$2,600.00 ",$95.00 ,1,100,10,10,10,10,10,10
9460991,f,98133,House,Private room,1,0.5,1,1,,,,1,,,,,,,
7066118,t,98133,Apartment,Entire home/apt,5,1,1,1,,"$2,500.00 ",$40.00 ,2,98,10,10,10,10,10,10
4681885,f,98133,House,Private room,2,1,1,1,,,,2,91,9,8,10,10,9,9
9154462,f,98133,House,Entire home/apt,4,1.5,2,2,,,$60.00 ,1,100,10,8,10,10,10,10
3689416,f,98133,Apartment,Private room,4,1.5,1,1,$435.00 ,$985.00 ,$30.00 ,2,86,8,9,9,9,9,9
3263722,f,98133,House,Entire home/apt,8,3,3,4,"$1,239.00 ","$4,250.00 ",$250.00 ,4,84,10,8,8,10,9,8
5309974,f,98133,House,Private room,2,1,1,1,$275.00 ,"$1,000.00 ",,1,100,10,10,10,10,10,10
1793138,t,98117,Bed & Breakfast,Private room,2,1,1,1,$510.00 ,"$2,250.00 ",,1,95,10,9,10,10,10,10
8371720,f,98117,House,Private room,2,1,1,1,,,,1,,,,,,,
8310249,f,98107,House,Private room,2,1,1,2,,,,1,95,10,10,10,10,10,10
8310398,f,98107,House,Private room,2,1,1,1,,,,1,95,10,10,10,10,10,10
158345,t,98107,House,Private room,2,1.5,1,1,$360.00 ,"$1,440.00 ",,2,97,10,10,10,10,10,10
173896,f,98107,House,Private room,2,1,1,1,$700.00 ,"$3,000.00 ",,1,95,9,10,10,10,10,9
6759038,f,98107,House,Private room,2,1,1,1,$500.00 ,,,1,92,10,9,10,10,10,9
9138923,f,98117,Apartment,Entire home/apt,2,1,0,2,,,,1,100,10,10,10,10,10,10
6018416,f,98117,House,Entire home/apt,6,2.5,3,3,"$1,475.00 ","$5,000.00 ",$45.00 ,5,100,10,10,10,10,10,10
1777158,t,98117,Bed & Breakfast,Private room,3,1,1,2,$594.00 ,"$2,495.00 ",,1,100,10,10,10,10,10,10
5364414,f,98107,House,Entire home/apt,5,2.5,2,2,,"$5,000.00 ",$150.00 ,0,93,9,10,10,10,9,9
1856253,f,98117,House,Private room,2,1,1,1,$400.00 ,,,1,100,10,10,10,10,10,10
6994406,f,98117,House,Entire home/apt,5,2,3,3,$900.00 ,"$3,800.00 ",$125.00 ,1,90,10,9,10,10,10,10
1488166,f,98117,House,Entire home/apt,6,2,3,4,,,$175.00 ,6,97,10,10,10,10,10,9
463768,f,98107,House,Entire home/apt,5,3,3,3,,,$125.00 ,5,93,9,9,9,9,9,9
4334804,f,98107,House,Entire home/apt,6,2.5,2,2,"$3,000.00 ",,$125.00 ,6,,,,,,,
9331145,f,98117,Boat,Private room,1,0.5,1,1,,,,1,,,,,,,
7389248,f,98107,House,Entire home/apt,4,2.5,3,2,,,$100.00 ,1,100,10,10,10,10,10,10
1022135,f,98133,House,Private room,2,1,1,1,$600.00 ,"$2,450.00 ",$35.00 ,1,88,10,9,9,10,7,9
1219691,t,98133,House,Entire home/apt,4,1,2,2,$714.00 ,"$1,800.00 ",$30.00 ,4,99,10,10,10,10,9,10
7969698,f,98133,Townhouse,Entire home/apt,6,1.5,2,2,$600.00 ,"$2,200.00 ",$15.00 ,4,,,,,,,
7403174,t,98133,House,Entire home/apt,4,1.5,2,2,$750.00 ,"$2,520.00 ",,4,98,10,10,10,10,10,10
7368599,f,98133,House,Entire home/apt,8,2,3,5,"$1,350.00 ",,$20.00 ,1,93,9,9,9,9,9,8
1692318,f,98125,House,Entire home/apt,6,1,2,3,$704.00 ,"$2,573.00 ",$76.00 ,4,92,9,10,10,9,9,9
5950957,f,98133,House,Private room,1,1,1,1,$300.00 ,$800.00 ,$25.00 ,0,,,,,,,
315120,t,98125,Apartment,Entire home/apt,4,1,1,1,$800.00 ,"$3,150.00 ",$25.00 ,2,99,10,10,10,10,9,10
3925572,f,98133,House,Private room,2,1,1,1,$350.00 ,,,1,87,9,8,10,9,9,7
5308339,f,98125,Bed & Breakfast,Private room,4,1,1,1,,,,2,85,9,9,10,10,9,9
8426749,f,98133,House,Entire home/apt,6,1,2,4,,,,1,100,10,10,10,10,10,10
107962,t,98133,Cabin,Entire home/apt,2,1,1,1,,,,1,97,10,10,10,10,10,10
9220485,f,98133,Townhouse,Private room,2,1.5,1,1,,,$10.00 ,1,,,,,,,
8446541,f,98133,House,Private room,4,1,1,2,,,$10.00 ,1,80,9,10,10,10,9,10
9675736,f,98125,House,Entire home/apt,8,2,4,4,,,$99.00 ,8,,,,,,,
7534812,f,98125,Apartment,Entire home/apt,6,1,2,2,$845.00 ,"$2,895.00 ",$170.00 ,4,93,10,10,10,10,9,9
7839723,f,98125,Apartment,Entire home/apt,8,1,2,1,$950.00 ,"$2,995.00 ",$170.00 ,1,80,10,10,8,8,6,8
3209964,f,98125,Apartment,Private room,2,2,1,2,$300.00 ,"$1,100.00 ",$20.00 ,2,100,8,10,10,10,10,10
5607404,f,98125,House,Entire home/apt,6,1.5,2,2,$875.00 ,,$85.00 ,0,84,9,10,9,10,9,9
6103108,f,98103,House,Private room,2,1,1,1,,,$10.00 ,2,90,10,10,10,10,9,9
9938792,f,98103,House,Private room,2,1.5,1,1,,,,1,,,,,,,
1851863,t,98103,Apartment,Entire home/apt,4,1,1,1,$550.00 ,"$1,450.00 ",$50.00 ,1,96,10,10,10,10,9,10
8130015,f,98133,House,Private room,2,1,1,1,,,,1,100,10,10,10,10,10,10
8957312,f,98103,House,Private room,2,1,1,2,$420.00 ,"$1,750.00 ",,2,,,,,,,
2426152,f,98133,Apartment,Entire home/apt,3,1,1,1,,,$25.00 ,1,,,,,,,
7826447,f,98133,Apartment,Entire home/apt,4,1,3,4,$770.00 ,"$3,000.00 ",$25.00 ,1,87,9,9,10,10,9,9
9595087,t,98133,House,Entire home/apt,6,2,3,3,,,$89.00 ,4,,,,,,,
8524565,f,98103,House,Private room,3,2.5,1,1,,,,1,100,10,10,10,10,10,10
1561256,f,98103,House,Private room,2,1,1,1,$275.00 ,$950.00 ,$20.00 ,1,97,10,10,10,10,10,10
2686624,t,98103,House,Entire home/apt,4,1,2,2,,"$2,300.00 ",$60.00 ,4,98,10,10,10,10,10,10
2897897,f,98103,House,Entire home/apt,6,1,3,3,,,$85.00 ,4,90,9,9,10,10,9,9
7748349,t,98103,House,Private room,2,1,1,1,$350.00 ,$900.00 ,,1,94,9,9,10,10,9,10
704477,f,98133,House,Entire home/apt,2,,2,1,,,,1,,,,,,,
8411627,f,98103,House,Private room,2,1.5,1,1,$340.00 ,,$20.00 ,1,100,10,10,10,10,10,10
7559939,t,98103,House,Private room,2,1,1,1,$400.00 ,"$1,100.00 ",,1,100,10,9,10,10,10,10
8870139,f,98103,Apartment,Entire home/apt,4,1,0,2,$475.00 ,"$1,350.00 ",$10.00 ,1,100,10,10,10,10,10,10
7198282,t,98103,House,Private room,2,1,1,1,$300.00 ,"$1,000.00 ",,1,100,10,10,10,10,10,10
7441508,t,98103,House,Private room,2,1,1,1,$292.00 ,"$8,979.00 ",,1,98,10,10,10,10,10,10
5882923,f,98103,Apartment,Entire home/apt,2,1,1,1,,,$35.00 ,0,99,10,10,10,10,10,10
6445769,f,98117,House,Entire home/apt,4,1,2,2,,,$40.00 ,2,88,9,9,10,9,10,9
3959460,t,98103,Apartment,Entire home/apt,4,1,1,2,$800.00 ,"$2,500.00 ",,2,96,10,10,10,10,10,10
7974112,t,98103,House,Private room,2,1,1,1,,,,1,100,10,10,10,10,10,10
320704,f,98117,Apartment,Entire home/apt,2,1,1,2,$600.00 ,"$2,150.00 ",$75.00 ,1,94,10,10,10,9,10,10
3250577,f,98117,House,Private room,2,1,1,1,$500.00 ,,$15.00 ,1,84,10,9,10,10,9,8
8053049,f,98103,House,Entire home/apt,6,2,3,3,,,$120.00 ,6,100,10,10,10,10,10,10
7349099,t,98117,Apartment,Entire home/apt,6,1,2,2,$600.00 ,"$2,000.00 ",$40.00 ,1,93,9,9,10,10,9,9
5022572,f,98103,House,Entire home/apt,16,4,7,10,,,$300.00 ,6,100,9,9,10,10,10,10
10191917,f,98103,House,Entire home/apt,4,1.5,2,2,,,$75.00 ,2,,,,,,,
5123904,f,98107,House,Entire home/apt,4,1,3,2,,"$3,500.00 ",$25.00 ,4,94,10,9,10,10,10,10
2471731,f,98117,House,Private room,2,3,1,1,$350.00 ,"$1,050.00 ",$50.00 ,1,100,9,10,10,10,10,10
7803176,f,98117,Condominium,Private room,2,1,1,1,$250.00 ,"$1,000.00 ",$10.00 ,1,100,10,10,10,10,10,10
4318814,f,98103,House,Entire home/apt,2,1,1,1,,,,1,95,10,10,10,10,10,10
4187961,f,98117,House,Entire home/apt,4,1,1,3,$550.00 ,"$1,800.00 ",$45.00 ,2,100,10,10,10,10,10,10
7161897,t,98103,House,Entire home/apt,4,1,1,2,$980.00 ,,$45.00 ,1,94,9,10,10,10,10,9
8611952,f,98103,House,Entire home/apt,6,1,2,1,,,$209.00 ,1,100,10,10,10,10,10,10
5805907,t,98103,House,Private room,3,2,1,2,,,$10.00 ,2,97,10,10,10,10,10,10
5433597,f,98103,House,Entire home/apt,5,2.5,2,3,,,$100.00 ,0,94,10,10,10,10,9,10
7968548,t,98103,House,Private room,2,1,1,1,,,,1,94,10,10,10,10,10,9
4638785,f,98103,Bed & Breakfast,Private room,2,1,1,1,,,,1,,,,,,,
4104442,f,98103,House,Private room,2,1.5,1,1,,,$50.00 ,0,97,10,10,10,10,10,10
3883041,f,98103,House,Private room,2,1,1,1,,,,1,,,,,,,
8441477,f,98117,House,Entire home/apt,8,2,3,4,"$1,250.00 ","$4,500.00 ",$150.00 ,1,100,10,10,10,10,10,10
6119785,t,98103,House,Entire home/apt,6,1.5,3,3,,,$50.00 ,2,95,10,10,10,10,10,10
103466,f,98103,House,Entire home/apt,4,1,1,1,,,$80.00 ,1,96,10,10,10,10,10,10
8168876,f,98117,House,Entire home/apt,8,2,3,5,,,$264.00 ,1,80,10,10,8,10,8,6
2557712,t,98103,House,Entire home/apt,4,1,2,2,,,$125.00 ,4,99,10,10,10,10,10,10
3238295,t,98117,Apartment,Entire home/apt,4,1,1,2,$949.00 ,,$50.00 ,2,100,10,10,10,10,10,10
4784639,t,98103,Apartment,Entire home/apt,4,1,2,3,,"$4,500.00 ",$95.00 ,1,100,10,10,10,10,10,9
4403171,f,98103,Apartment,Entire home/apt,4,1,1,2,,,$129.00 ,1,,,,,,,
1133329,f,98103,Apartment,Entire home/apt,5,1,3,3,,,$97.00 ,2,89,9,9,10,9,9,9
2723368,t,98107,House,Private room,2,1,1,1,$300.00 ,"$1,050.00 ",$10.00 ,1,95,10,10,10,10,10,10
7420762,f,98103,Apartment,Entire home/apt,5,1,1,2,$589.00 ,,$40.00 ,2,98,10,10,10,10,10,10
4947002,f,98103,Apartment,Entire home/apt,4,1,2,2,$887.00 ,"$3,300.00 ",$40.00 ,4,98,10,10,10,10,9,10
3209633,t,98103,House,Private room,2,1,1,1,$500.00 ,,$25.00 ,1,97,10,10,10,10,10,10
4395502,f,98103,Apartment,Entire home/apt,6,1,1,4,,,$179.00 ,1,,,,,,,
6992387,t,98107,House,Entire home/apt,4,1,2,2,,"$4,000.00 ",$100.00 ,1,94,9,10,10,10,10,9
9068419,t,98103,Apartment,Entire home/apt,2,1,0,1,$550.00 ,"$2,200.00 ",$60.00 ,1,97,10,10,10,10,9,9
5029665,f,98103,House,Entire home/apt,5,2,3,3,$699.00 ,"$2,150.00 ",$100.00 ,1,96,9,10,10,10,10,10
9229043,f,98107,House,Entire home/apt,8,1.5,3,4,"$1,800.00 ","$2,800.00 ",,1,,,,,,,
4084398,f,98103,Apartment,Entire home/apt,4,2,2,3,,,$209.00 ,1,,,,,,,
6577729,f,98103,Apartment,Entire home/apt,6,1,2,5,$600.00 ,"$2,000.00 ",$75.00 ,2,94,10,10,10,10,10,10
9199082,f,98103,House,Entire home/apt,5,2,3,4,,,,1,,,,,,,
7970663,f,98103,Apartment,Entire home/apt,4,1,1,1,$400.00 ,,,2,84,10,8,9,10,10,9
2858482,f,98103,House,Private room,3,1,1,1,$305.00 ,,$20.00 ,2,97,10,10,10,10,10,10
